'id_car_option_value','id_car_option','id_car_equipment','is_base','date_create','date_update','id_car_type'
'1306044','25580','20938','1','1519377169','1519377169','1'
'1306045','32289','20938','1','1519377171','1519377171','1'
'1306046','1024','20938','1','1519377171','1519377171','1'
'1306047','1025','20938','1','1519377171','1519377171','1'
'1306048','1026','20938','1','1519377171','1519377171','1'
'1306049','1170','20938','1','1519377171','1519377171','1'
'1306050','409','20938','1','1519377171','1519377171','1'
'1306051','202','20938','1','1519377171','1519377171','1'
'1306052','1171','20938','1','1519377171','1519377171','1'
'1306053','36','20938','1','1519377171','1519377171','1'
'1306054','32290','20938','1','1519377172','1519377172','1'
'1306055','1172','20938','1','1519377172','1519377172','1'
'1306056','1028','20938','1','1519377172','1519377172','1'
'1306057','32291','20938','1','1519377173','1519377173','1'
'1306058','32292','20938','1','1519377175','1519377175','1'
'1306059','32293','20938','1','1519377176','1519377176','1'
'1306060','32294','20938','1','1519377177','1519377177','1'
'1306061','1037','20938','1','1519377178','1519377178','1'
'1306062','32295','20938','1','1519377179','1519377179','1'
'1306063','32296','20938','1','1519377181','1519377181','1'
'1306064','1265','20938','1','1519377181','1519377181','1'
'1306065','32297','20938','1','1519377183','1519377183','1'
'1306066','32298','20938','1','1519377184','1519377184','1'
'1306067','32299','20938','1','1519377186','1519377186','1'
'1306068','32300','20938','1','1519377187','1519377187','1'
'1306069','32301','20938','1','1519377189','1519377189','1'
'1306070','215','20938','1','1519377189','1519377189','1'
'1306071','32302','20938','1','1519377190','1519377190','1'
'1306072','1224','20938','1','1519377190','1519377190','1'
'1306073','32303','20938','1','1519377191','1519377191','1'
'1306074','20503','20938','1','1519377192','1519377192','1'
'1306075','32304','20938','1','1519377193','1519377193','1'
'1306076','6546','20938','1','1519377193','1519377193','1'
'1306077','32305','20938','1','1519377195','1519377195','1'
'1306078','32277','20939','1','1519377196','1519377196','1'
'1306079','32278','20939','1','1519377197','1519377197','1'
'1306080','32279','20939','1','1519377199','1519377199','1'
'1306081','249','20939','1','1519377199','1519377199','1'
'1306082','70','20939','1','1519377199','1519377199','1'
'1306083','28167','20939','1','1519377200','1519377200','1'
'1306084','6','20939','1','1519377200','1519377200','1'
'1306085','1190','20939','1','1519377200','1519377200','1'
'1306086','32280','20939','1','1519377201','1519377201','1'
'1306087','1194','20939','1','1519377201','1519377201','1'
'1306088','1208','20939','0','1519377201','1519377201','1'
'1306089','1192','20939','0','1519377201','1519377201','1'
'1306090','32306','20939','0','1519377203','1519377203','1'
'1306091','32307','20939','0','1519377204','1519377204','1'
'1306092','20472','20939','0','1519377205','1519377205','1'
'1306093','32281','20939','1','1519377206','1519377206','1'
'1306094','15','20939','1','1519377206','1519377206','1'
'1306095','1154','20939','1','1519377206','1519377206','1'
'1306096','1212','20939','0','1519377206','1519377206','1'
'1306097','32282','20939','1','1519377207','1519377207','1'
'1306098','32283','20939','1','1519377209','1519377209','1'
'1306099','32284','20939','1','1519377210','1519377210','1'
'1306100','1156','20939','1','1519377210','1519377210','1'
'1306101','1157','20939','1','1519377210','1519377210','1'
'1306102','32285','20939','1','1519377211','1519377211','1'
'1306103','32286','20939','1','1519377212','1519377212','1'
'1306104','32308','20939','0','1519377213','1519377213','1'
'1306105','1195','20939','0','1519377214','1519377214','1'
'1306106','32287','20939','1','1519377215','1519377215','1'
'1306107','13787','20939','0','1519377215','1519377215','1'
'1306108','32288','20939','1','1519377217','1519377217','1'
'1306109','1099','20939','1','1519377217','1519377217','1'
'1306110','226','20939','1','1519377217','1519377217','1'
'1306111','1198','20939','1','1519377217','1519377217','1'
'1306112','25580','20939','1','1519377217','1519377217','1'
'1306113','32289','20939','1','1519377218','1519377218','1'
'1306114','1141','20939','0','1519377218','1519377218','1'
'1306115','1024','20939','1','1519377219','1519377219','1'
'1306116','1025','20939','1','1519377219','1519377219','1'
'1306117','1026','20939','1','1519377219','1519377219','1'
'1306118','1170','20939','1','1519377219','1519377219','1'
'1306119','409','20939','1','1519377219','1519377219','1'
'1306120','202','20939','1','1519377219','1519377219','1'
'1306121','1171','20939','1','1519377219','1519377219','1'
'1306122','36','20939','1','1519377219','1519377219','1'
'1306123','32290','20939','1','1519377220','1519377220','1'
'1306124','1172','20939','1','1519377220','1519377220','1'
'1306125','1028','20939','1','1519377220','1519377220','1'
'1306126','25456','20939','0','1519377221','1519377221','1'
'1306127','32309','20939','0','1519377222','1519377222','1'
'1306128','455','20939','0','1519377222','1519377222','1'
'1306129','1127','20939','0','1519377223','1519377223','1'
'1306130','1230','20939','0','1519377223','1519377223','1'
'1306131','1130','20939','0','1519377223','1519377223','1'
'1306132','1144','20939','0','1519377223','1519377223','1'
'1306133','1233','20939','0','1519377223','1519377223','1'
'1306134','1133','20939','0','1519377223','1519377223','1'
'1306135','1102','20939','0','1519377223','1519377223','1'
'1306136','32291','20939','1','1519377224','1519377224','1'
'1306137','32292','20939','1','1519377225','1519377225','1'
'1306138','41','20939','1','1519377225','1519377225','1'
'1306139','32293','20939','1','1519377226','1519377226','1'
'1306140','32294','20939','1','1519377227','1519377227','1'
'1306141','1037','20939','1','1519377228','1519377228','1'
'1306142','32295','20939','1','1519377228','1519377228','1'
'1306143','32310','20939','0','1519377230','1519377230','1'
'1306144','1228','20939','0','1519377230','1519377230','1'
'1306145','32296','20939','1','1519377231','1519377231','1'
'1306146','1265','20939','1','1519377231','1519377231','1'
'1306147','32297','20939','1','1519377232','1519377232','1'
'1306148','32298','20939','1','1519377234','1519377234','1'
'1306149','32299','20939','1','1519377235','1519377235','1'
'1306150','32311','20939','0','1519377236','1519377236','1'
'1306151','23892','20939','0','1519377237','1519377237','1'
'1306152','1042','20939','0','1519377237','1519377237','1'
'1306153','32312','20939','0','1519377238','1519377238','1'
'1306154','32300','20939','1','1519377239','1519377239','1'
'1306155','32301','20939','1','1519377241','1519377241','1'
'1306156','472','20939','1','1519377241','1519377241','1'
'1306157','32302','20939','1','1519377244','1519377244','1'
'1306158','1224','20939','1','1519377244','1519377244','1'
'1306159','32303','20939','1','1519377245','1519377245','1'
'1306160','20503','20939','1','1519377246','1519377246','1'
'1306161','32304','20939','1','1519377247','1519377247','1'
'1306162','6546','20939','1','1519377247','1519377247','1'
'1306163','32305','20939','1','1519377248','1519377248','1'
'1306164','32313','20939','0','1519377249','1519377249','1'
'1306165','1218','20939','0','1519377249','1519377249','1'
'1315640','32277','20940','1','1519409856','1519409856','1'
'1315641','32757','20940','1','1519409857','1519409857','1'
'1315642','32278','20940','1','1519409858','1519409858','1'
'1315643','1208','20940','1','1519409858','1519409858','1'
'1315644','32279','20940','1','1519409860','1519409860','1'
'1315645','249','20940','1','1519409860','1519409860','1'
'1315646','1085','20940','1','1519409860','1519409860','1'
'1315647','70','20940','1','1519409860','1519409860','1'
'1315648','28167','20940','1','1519409861','1519409861','1'
'1315649','6','20940','1','1519409861','1519409861','1'
'1315650','1192','20940','1','1519409861','1519409861','1'
'1315651','32306','20940','1','1519409862','1519409862','1'
'1315652','1190','20940','1','1519409862','1519409862','1'
'1315653','32307','20940','1','1519409864','1519409864','1'
'1315654','20472','20940','1','1519409865','1519409865','1'
'1315655','32280','20940','1','1519409865','1519409865','1'
'1315656','1194','20940','1','1519409865','1519409865','1'
'1315657','32758','20940','0','1519409867','1519409867','1'
'1315658','32281','20940','1','1519409869','1519409869','1'
'1315659','1212','20940','1','1519409869','1519409869','1'
'1315660','15','20940','1','1519409869','1519409869','1'
'1315661','1154','20940','1','1519409869','1519409869','1'
'1315662','32282','20940','1','1519409870','1519409870','1'
'1315663','32283','20940','1','1519409871','1519409871','1'
'1315664','1195','20940','1','1519409871','1519409871','1'
'1315665','32284','20940','1','1519409872','1519409872','1'
'1315666','1156','20940','1','1519409872','1519409872','1'
'1315667','1157','20940','1','1519409872','1519409872','1'
'1315668','32285','20940','1','1519409874','1519409874','1'
'1315669','32286','20940','1','1519409875','1519409875','1'
'1315670','32308','20940','0','1519409877','1519409877','1'
'1315671','32759','20940','0','1519409878','1519409878','1'
'1315672','32287','20940','1','1519409879','1519409879','1'
'1315673','13787','20940','1','1519409880','1519409880','1'
'1315674','32288','20940','1','1519409881','1519409881','1'
'1315675','1099','20940','1','1519409881','1519409881','1'
'1315676','226','20940','1','1519409881','1519409881','1'
'1315677','1198','20940','1','1519409881','1519409881','1'
'1315678','25580','20940','1','1519409884','1519409884','1'
'1315679','32289','20940','1','1519409885','1519409885','1'
'1315680','1024','20940','1','1519409885','1519409885','1'
'1315681','1025','20940','1','1519409885','1519409885','1'
'1315682','1026','20940','1','1519409885','1519409885','1'
'1315683','1170','20940','1','1519409885','1519409885','1'
'1315684','455','20940','1','1519409885','1519409885','1'
'1315685','409','20940','1','1519409885','1519409885','1'
'1315686','202','20940','1','1519409885','1519409885','1'
'1315687','1171','20940','1','1519409885','1519409885','1'
'1315688','36','20940','1','1519409885','1519409885','1'
'1315689','32760','20940','1','1519409886','1519409886','1'
'1315690','1226','20940','1','1519409886','1519409886','1'
'1315691','1172','20940','1','1519409886','1519409886','1'
'1315692','1102','20940','1','1519409886','1519409886','1'
'1315693','1028','20940','1','1519409886','1519409886','1'
'1315694','32309','20940','0','1519409888','1519409888','1'
'1315695','32761','20940','1','1519409889','1519409889','1'
'1315696','32292','20940','1','1519409890','1519409890','1'
'1315697','41','20940','1','1519409890','1519409890','1'
'1315698','32762','20940','1','1519409892','1519409892','1'
'1315699','14588','20940','1','1519409892','1519409892','1'
'1315700','32294','20940','1','1519409894','1519409894','1'
'1315701','1037','20940','1','1519409894','1519409894','1'
'1315702','32295','20940','1','1519409895','1519409895','1'
'1315703','32310','20940','0','1519409896','1519409896','1'
'1315704','1228','20940','0','1519409896','1519409896','1'
'1315705','32296','20940','1','1519409898','1519409898','1'
'1315706','32311','20940','1','1519409899','1519409899','1'
'1315707','1265','20940','1','1519409899','1519409899','1'
'1315708','32297','20940','1','1519409901','1519409901','1'
'1315709','32299','20940','1','1519409901','1519409901','1'
'1315710','32312','20940','1','1519409903','1519409903','1'
'1315711','23892','20940','0','1519409904','1519409904','1'
'1315712','1042','20940','0','1519409904','1519409904','1'
'1315713','25686','20940','0','1519409905','1519409905','1'
'1315714','32300','20940','1','1519409906','1519409906','1'
'1315715','32301','20940','1','1519409907','1519409907','1'
'1315716','472','20940','1','1519409907','1519409907','1'
'1315717','1218','20940','1','1519409907','1519409907','1'
'1315718','32302','20940','1','1519409909','1519409909','1'
'1315719','1224','20940','1','1519409909','1519409909','1'
'1315720','32303','20940','1','1519409910','1519409910','1'
'1315721','20503','20940','1','1519409911','1519409911','1'
'1315722','32304','20940','1','1519409912','1519409912','1'
'1315723','6546','20940','1','1519409912','1519409912','1'
'1315724','32305','20940','1','1519409913','1519409913','1'
'1315725','32757','20941','1','1519409915','1519409915','1'
